An Ontology-Based Reasoning Framework for Querying Satellite Images for Disaster Monitoring.,Sensors
An Ontology-based Context-aware System for Smart Homes - E-care@home.,Sensors
Improving Multidimensional Wireless Sensor Network Lifetime Using Pearson Correlation and Fractal Clustering.,Sensors
Dynamic Fuzzy-Logic Based Path Planning for Mobility-Assisted Localization in Wireless Sensor Networks.,Sensors
Detecting and Classifying Human Touches in a Social Robot Through Acoustic Sensing and Machine Learning.,Sensors
On the Prediction of Flickr Image Popularity by Analyzing Heterogeneous Social Sensory Data.,Sensors
Adaptive Indoor Positioning Model Based on WLAN-Fingerprinting for Dynamic and Multi-Floor Environments.,Sensors
OpenSHS - Open Smart Home Simulator.,Sensors
Performance and Challenges of Service-Oriented Architecture for Wireless Sensor Networks.,Sensors
homeSound - Real-Time Audio Event Detection Based on High Performance Computing for Behaviour and Surveillance Remote Monitoring.,Sensors
Improving the Accuracy of Direct Geo-referencing of Smartphone-Based Mobile Mapping Systems Using Relative Orientation and Scene Geometric Constraints.,Sensors
Vertical-Strip-Fed Broadband Circularly Polarized Dielectric Resonator Antenna.,Sensors
Design and Validation of a Breathing Detection System for Scuba Divers.,Sensors
A Methodology to Monitor Airborne PM10 Dust Particles Using a Small Unmanned Aerial Vehicle.,Sensors
Smart CEI Moncloa - An IoT-based Platform for People Flow and Environmental Monitoring on a Smart University Campus.,Sensors
All-Fiber Laser Curvature Sensor Using an In-Fiber Modal Interferometer Based on a Double Clad Fiber and a Multimode Fiber Structure.,Sensors
Algorithms for Lightweight Key Exchange.,Sensors
3D Visual Tracking of an Articulated Robot in Precision Automated Tasks.,Sensors
An IoT-Based Solution for Monitoring a Fleet of Educational Buildings Focusing on Energy Efficiency.,Sensors
The Modular Optical Underwater Survey System.,Sensors
Analysis of Gamma-Band Activity from Human EEG Using Empirical Mode Decomposition.,Sensors
Investigating the Influence of Temperature on the Kaolinite-Base Synthesis of Zeolite and Urease Immobilization for the Potential Fabrication of Electrochemical Urea Biosensors.,Sensors
A Highly Sensitive Nonenzymatic Glucose Biosensor Based on the Regulatory Effect of Glucose on Electrochemical Behaviors of Colloidal Silver Nanoparticles on MoS2.,Sensors
Low-Cost Inkjet Printing Technology for the Rapid Prototyping of Transducers.,Sensors
A Context-Driven Model for the Flat Roofs Construction Process through Sensing Systems, Internet-of-Things and Last Planner System.,Sensors
Influence of Wind Speed on RGB-D Images in Tree Plantations.,Sensors
Natural Inspired Intelligent Visual Computing and Its Application to Viticulture.,Sensors
Comparison of Measurement Models for 3D Magnetic Localization and Tracking.,Sensors
Hyperspectral and Radar Airborne Imagery over Controlled Release of Oil at Sea.,Sensors
A Wearable Wireless Sensor Network for Indoor Smart Environment Monitoring in Safety Applications.,Sensors
A Compact Energy Harvesting System for Outdoor Wireless Sensor Nodes Based on a Low-Cost In Situ Photovoltaic Panel Characterization-Modelling Unit.,Sensors
Combined Pre-Distortion and Censoring for Bandwidth-Efficient and Energy-Efficient Fusion of Spectrum Sensing Information.,Sensors
Organophosphorous Pesticide Detection in Olive Oil by Using a Miniaturized, Easy-to-Use, and Cost-Effective Biosensor Combined with QuEChERS for Sample Clean-Up.,Sensors
Copper Oxide Chitosan Nanocomposite - Characterization and Application in Non-Enzymatic Hydrogen Peroxide Sensing.,Sensors
Supramolecular Recognition of Escherichia coli Bacteria by Fluorescent Oligo(Phenyleneethynylene)s with Mannopyranoside Termini Groups.,Sensors
Thermal Anemometry Grid Sensor.,Sensors
SNR and Standard Deviation of cGNSS-R and iGNSS-R Scatterometric Measurements.,Sensors
Early Steps in Automated Behavior Mapping via Indoor Sensors.,Sensors
Analytical Parameters of an Amperometric Glucose Biosensor for Fast Analysis in Food Samples.,Sensors
Consensus-Based Cooperative Control Based on Pollution Sensing and Traffic Information for Urban Traffic Networks.,Sensors
3-Axis Fully-Integrated Capacitive Tactile Sensor with Flip-Bonded CMOS on LTCC Interposer.,Sensors
Recent Developments in Fiber Optics Humidity Sensors.,Sensors
Humidity Sensor Based on Bragg Gratings Developed on the End Facet of an Optical Fiber by Sputtering of One Single Material.,Sensors
Carbon Nanotubes as Fluorescent Labels for Surface Plasmon Resonance-Assisted Fluoroimmunoassay.,Sensors
SACFIR - SDN-Based Application-Aware Centralized Adaptive Flow Iterative Reconfiguring Routing Protocol for WSNs.,Sensors
Feed-Forward Neural Network Prediction of the Mechanical Properties of Sandcrete Materials.,Sensors
Prostate Cancer Detection with a Tactile Resonance Sensor - Measurement Considerations and Clinical Setup.,Sensors
Implementation of an IMU Aided Image Stacking Algorithm in a Digital Camera for Unmanned Aerial Vehicles.,Sensors
Non-Contact Surface Roughness Measurement by Implementation of a Spatial Light Modulator.,Sensors
A Versatile and Reproducible Multi-Frequency Electrical Impedance Tomography System.,Sensors
Applications Based on Service-Oriented Architecture (SOA) in the Field of Home Healthcare.,Sensors
A Hybrid Approach to Detect Driver Drowsiness Utilizing Physiological Signals to Improve System Performance and Wearability.,Sensors
Functionalizing a Tapered Microcavity as a Gas Cell for On-Chip Mid-Infrared Absorption Spectroscopy.,Sensors
Blind Compensation of I/Q Impairments in Wireless Transceivers.,Sensors
I-DWRL - Improved Dual Wireless Radio Localization Using Magnetometer.,Sensors
Electrochemical Immunosensor for the Detection of Aflatoxin B1 in Palm Kernel Cake and Feed Samples.,Sensors
Creating Affording Situations - Coaching through Animate Objects.,Sensors
Towards Harmonious Coexistence in the Unlicensed Spectrum - Rational Cooperation of Operators.,Sensors
3D Defect Localization on Exothermic Faults within Multi-Layered Structures Using Lock-In Thermography - An Experimental and Numerical Approach.,Sensors
On Optimal Cooperative Sensing with Energy Detection in Cognitive Radio.,Sensors
Efficient Pedestrian Detection at Nighttime Using a Thermal Camera.,Sensors
Analysis of Temperature and Humidity Field in a New Bulk Tobacco Curing Barn Based on CFD.,Sensors
Research and Development of Electrostatic Accelerometers for Space Science Missions at HUST.,Sensors
Two-UAV Intersection Localization System Based on the Airborne Optoelectronic Platform.,Sensors
Ultra-Weak Fiber Bragg Grating Sensing Network Coated with Sensitive Material for Multi-Parameter Measurements.,Sensors
Eddy Current Testing with Giant Magnetoresistance (GMR) Sensors and a Pipe-Encircling Excitation for Evaluation of Corrosion under Insulation.,Sensors
Remote Sensing of Urban Microclimate Change in L&apos;Aquila City (Italy) after Post-Earthquake Depopulation in an Open Source GIS Environment.,Sensors
Distributed Multisensor Data Fusion under Unknown Correlation and Data Inconsistency.,Sensors
Thermal Flow Sensors for Harsh Environments.,Sensors
Coastal Areas Division and Coverage with Multiple UAVs for Remote Sensing.,Sensors
Identification of Mobile Phones Using the Built-In Magnetometers Stimulated by Motion Patterns.,Sensors
3D Printing-Based Integrated Water Quality Sensing System.,Sensors
Investigation of Pristine Graphite Oxide as Room-Temperature Chemiresistive Ammonia Gas Sensing Material.,Sensors
Fusion of Inertial/Magnetic Sensor Measurements and Map Information for Pedestrian Tracking.,Sensors
Wearable Devices for Classification of Inadequate Posture at Work Using Neural Networks.,Sensors
Energy-Efficient Channel Coding Strategy for Underwater Acoustic Networks.,Sensors
Optical Sensing of Weed Infestations at Harvest.,Sensors
AAL Platform with a &quot;De Facto&quot; Standard Communication Interface (TICO) - Training in Home Control in Special Education.,Sensors
Experimental and Numerical Investigations on the Mechanical Characteristics of Carbon Fiber Sensors.,Sensors
Fluorometric Index for Sensing Oil in the Sea Environment.,Sensors
Improved Object Detection Using a Robotic Sensing Antenna with Vibration Damping Control.,Sensors
Prioritizing Seafloor Mapping for Washington&apos;s Pacific Coast.,Sensors
Analysis and Validation of Contactless Time-Gated Interrogation Technique for Quartz Resonator Sensors.,Sensors
Substrate Oxide Layer Thickness Optimization for a Dual-Width Plasmonic Grating for Surface-Enhanced Raman Spectroscopy (SERS) Biosensor Applications.,Sensors
Fiber-Optic Fabry-Pérot Interferometers for Axial Force Sensing on the Tip of a Needle.,Sensors
A Middleware Solution for Wireless IoT Applications in Sparse Smart Cities.,Sensors
ECCE Toolkit - Prototyping Sensor-Based Interaction.,Sensors
A Prosthetic Hand Body Area Controller Based on Efficient Pattern Recognition Control Strategies.,Sensors
Virtual Sensor for Kinematic Estimation of Flexible Links in Parallel Robots.,Sensors
Optimization of Perovskite Gas Sensor Performance - Characterization, Measurement and Experimental Design.,Sensors
Optimal Multi-Type Sensor Placement for Structural Identification by Static-Load Testing.,Sensors
Static and Dynamic Accuracy of an Innovative Miniaturized Wearable Platform for Short Range Distance Measurements for Human Movement Applications.,Sensors
Metal Oxide Nanowire Preparation and Their Integration into Chemical Sensing Devices at the SENSOR Lab in Brescia.,Sensors
Vertical Optical Scanning with Panoramic Vision for Tree Trunk Reconstruction.,Sensors
Flavonoid and Antioxidant Capacity of Propolis Prediction Using Near Infrared Spectroscopy.,Sensors
Convergent Validity of a Wearable Sensor System for Measuring Sub-Task Performance during the Timed Up-and-Go Test.,Sensors
Bath-Ambience - A Mechatronic System for Assisting the Caregivers of Bedridden People.,Sensors
Time Series Data Analysis of Wireless Sensor Network Measurements of Temperature.,Sensors
Flexible, Low-Cost Sensor Based on Electrolyte Gated Carbon Nanotube Field Effect Transistor for Organo-Phosphate Detection.,Sensors
Detection of Four Distinct Volatile Indicators of Colorectal Cancer using Functionalized Titania Nanotubular Arrays.,Sensors
A Decision Mixture Model-Based Method for Inshore Ship Detection Using High-Resolution Remote Sensing Images.,Sensors
3D Imaging of Rapidly Spinning Space Targets Based on a Factorization Method.,Sensors
Modeling the Error of the Medtronic Paradigm Veo Enlite Glucose Sensor.,Sensors
Magnetoelectric Current Sensors.,Sensors
Predicting Magnetoelectric Coupling in Layered and Graded Composites.,Sensors
An Authentication Protocol for Future Sensor Networks.,Sensors
A Combined Independent Source Separation and Quality Index Optimization Method for Fetal ECG Extraction from Abdominal Maternal Leads.,Sensors
Screening Genotoxicity Chemistry with Microfluidic Electrochemiluminescent Arrays.,Sensors
An Automatic Car Counting System Using OverFeat Framework.,Sensors
On-Chip High-Finesse Fabry-Perot Microcavities for Optical Sensing and Quantum Information.,Sensors
DEP-On-Go for Simultaneous Sensing of Multiple Heavy Metals Pollutants in Environmental Samples.,Sensors
An Electricity Price-Aware Open-Source Smart Socket for the Internet of Energy.,Sensors
Study on an Indoor Positioning System for Harsh Environments Based on Wi-Fi and Bluetooth Low Energy.,Sensors
Design Optimisation of a Magnetic Field Based Soft Tactile Sensor.,Sensors
Effective Calibration of Low-Cost Soil Water Content Sensors.,Sensors
Planar Microstrip Ring Resonators for Microwave-Based Gas Sensing - Design Aspects and Initial Transducers for Humidity and Ammonia Sensing.,Sensors
A Data-Driven Diagnostic Framework for Wind Turbine Structures - A Holistic Approach.,Sensors
Synergy Effect of Combining Fluorescence and Mid Infrared Fiber Spectroscopy for Kidney Tumor Diagnostics.,Sensors
Development and Testing of an LED-Based Near-Infrared Sensor for Human Kidney Tumor Diagnostics.,Sensors
A Third Generation Glucose Biosensor Based on Cellobiose Dehydrogenase Immobilized on a Glassy Carbon Electrode Decorated with Electrodeposited Gold Nanoparticles - Characterization and Application in Human Saliva.,Sensors
&apos;HighChest&apos; - An Augmented Freezer Designed for Smart Food Management and Promotion of Eco-Efficient Behaviour.,Sensors
PHROG - A Multimodal Feature for Place Recognition.,Sensors
A Theoretical Study and Numerical Simulation of a Quasi-Distributed Sensor Based on the Low-Finesse Fabry-Perot Interferometer - Frequency-Division Multiplexing.,Sensors
Hybrid Visible Light and Ultrasound-Based Sensor for Distance Estimation.,Sensors
GNSS Receiver Identification Using Clock-Derived Metrics.,Sensors
The Ship Movement Trajectory Prediction Algorithm Using Navigational Data Fusion.,Sensors
High-Speed Video System for Micro-Expression Detection and Recognition.,Sensors
EDOVE - Energy and Depth Variance-Based Opportunistic Void Avoidance Scheme for Underwater Acoustic Sensor Networks.,Sensors
A Physical Activity Reference Data-Set Recorded from Older Adults Using Body-Worn Inertial Sensors and Video Technology - The ADAPT Study Data-Set.,Sensors
Potential of Sentinel-1 Radar Data for the Assessment of Soil and Cereal Cover Parameters.,Sensors
The Multi-Parameter Wireless Sensing System (MPwise) - Its Description and Application to Earthquake Risk Mitigation.,Sensors
Detection of Partial Discharge Sources Using UHF Sensors and Blind Signal Separation.,Sensors
Portable Multispectral Colorimeter for Metallic Ion Detection and Classification.,Sensors
Support System to Improve Reading Activity in Parkinson&apos;s Disease and Essential Tremor Patients.,Sensors
Trusted and Secure Wireless Sensor Network Designs and Deployments.,Sensors
Reagent-Less and Robust Biosensor for Direct Determination of Lactate in Food Samples.,Sensors
Comparing RIEGL RiCOPTER UAV LiDAR Derived Canopy Height and DBH with Terrestrial LiDAR.,Sensors
Structural Health Monitoring Using Textile Reinforcement Structures with Integrated Optical Fiber Sensors.,Sensors
Thermochemical Humidity Detection in Harsh or Non-Steady Environments.,Sensors
Wireless Distributed Environmental Sensor Networks for Air Pollution Measurement - The Promise and the Current Reality.,Sensors
Model-Based Real-Time Non-Rigid Tracking.,Sensors
Glucose Sensing for Diabetes Monitoring - Recent Developments.,Sensors
Reconfigurable Microfluidic Magnetic Valve Arrays - Towards a Radiotherapy-Compatible Spheroid Culture Platform for the Combinatorial Screening of Cancer Therapies.,Sensors
Enhancing Time Synchronization Support in Wireless Sensor Networks.,Sensors
A New, Adaptable, Optical High-Resolution 3-Axis Sensor.,Sensors
A New Input Device for Spastics Based on Strain Gauge.,Sensors
SEALDH-II - An Autonomous, Holistically Controlled, First Principles TDLAS Hygrometer for Field and Airborne Applications - Design-Setup-Accuracy/Stability Stress Test.,Sensors
Fiber-Optic Sensors for Measurements of Torsion, Twist and Rotation - A Review.,Sensors
Microfluidic Platform for the Long-Term On-Chip Cultivation of Mammalian Cells for Lab-On-A-Chip Applications.,Sensors
Routing in Mobile Wireless Sensor Networks - A Leader-Based Approach.,Sensors
An RFID-Based Smart Structure for the Supply Chain - Resilient Scanning Proofs and Ownership Transfer with Positive Secrecy Capacity Channels.,Sensors
The Effect of Flexible Pavement Mechanics on the Accuracy of Axle Load Sensors in Vehicle Weigh-in-Motion Systems.,Sensors
Development and Validation of a New Near-Infrared Sensor to Measure Polyethylene Glycol (PEG) Concentration in Water.,Sensors
Automotive System for Remote Surface Classification.,Sensors
Optimal Fusion Estimation with Multi-Step Random Delays and Losses in Transmission.,Sensors
Trust-Based Cooperative Social System Applied to a Carpooling Platform for Smartphones.,Sensors
Sensing Technologies for Autism Spectrum Disorder Screening and Intervention.,Sensors
An Approach to Speed up Single-Frequency PPP Convergence with Quad-Constellation GNSS and GIM.,Sensors
Direction-Of-Arrival Estimation and Tracking Based on a Sequential Implementation of C-SPICE with an Off-Grid Model.,Sensors
Camera Calibration Robust to Defocus Using Phase-Shifting Patterns.,Sensors
Task Assignment and Path Planning for Multiple Autonomous Underwater Vehicles Using 3D Dubins Curves.,Sensors
Some Hardware and Instrumentation Aspects of the Development of an Automation System for Jar Tests in Drinking Water Treatment.,Sensors
Remote Sensing for Crop Water Management - From ET Modelling to Services for the End Users.,Sensors
Amorphous SiC/c-ZnO-Based Quasi-Lamb Mode Sensor for Liquid Environments.,Sensors
A Wavefront Division Polarimeter for the Measurements of Solute Concentrations in Solutions.,Sensors
Liquid Temperature Measurements Using Two Different Tunable Hollow Prisms.,Sensors
Performance Study of a Torsional Wave Sensor and Cervical Tissue Characterization.,Sensors
A Multi-Disciplinary Approach to Remote Sensing through Low-Cost UAVs.,Sensors
Fructose and Pectin Detection in Fruit-Based Food Products by Surface-Enhanced Raman Spectroscopy.,Sensors
Metal-Organic Frameworks as Active Materials in Electronic Sensor Devices.,Sensors
Analysis and Tools for Improved Management of Connectionless and Connection-Oriented BLE Devices Coexistence.,Sensors
GNSS-R Altimetry Performance Analysis for the GEROS Experiment on Board the International Space Station.,Sensors
Non-Invasive Breast Cancer Diagnosis through Electrochemical Biosensing at Different Molecular Levels.,Sensors
Electrochemical Genosensing of Circulating Biomarkers.,Sensors
Molecular Biosensors for Electrochemical Detection of Infectious Pathogens in Liquid Biopsies - Current Trends and Challenges.,Sensors
A Family of ACO Routing Protocols for Mobile Ad Hoc Networks.,Sensors
Characterization of Fine Metal Particles Derived from Shredded WEEE Using a Hyperspectral Image System - Preliminary Results.,Sensors
In-Situ Real-Time Focus Detection during Laser Processing Using Double-Hole Masks and Advanced Image Sensor Software.,Sensors
High-Speed Focus Inspection System Using a Position-Sensitive Detector.,Sensors
Cloud-Assisted UAV Data Collection for Multiple Emerging Events in Distributed WSNs.,Sensors
Linear vs. Nonlinear Extreme Learning Machine for Spectral-Spatial Classification of Hyperspectral Images.,Sensors
A Multiscale Approach to the Smart Deployment of Micro-Sensors over Lightweight Structures.,Sensors
Monitoring and Discovery for Self-Organized Network Management in Virtualized and Software Defined Networks.,Sensors
New Frontiers for Applications of Thermal Infrared Imaging Devices - Computational Psychopshysiology in the Neurosciences.,Sensors
Sensors and Actuators on Determining Parameters for Being Considered in Selection of Elastomers for Biomimetic Hands.,Sensors
Real-Time and In-Flow Sensing Using a High Sensitivity Porous Silicon Microcavity-Based Sensor.,Sensors
A CoAP-Based Network Access Authentication Service for Low-Power Wide Area Networks - LO-CoAP-EAP.,Sensors
A Robust Indoor/Outdoor Navigation Filter Fusing Data from Vision and Magneto-Inertial Measurement Unit.,Sensors
Towards a Transferable UAV-Based Framework for River Hydromorphological Characterization.,Sensors
Modeling the Energy Performance of LoRaWAN.,Sensors
Analysis of Public Datasets for Wearable Fall Detection Systems.,Sensors
Avionic Air Data Sensors Fault Detection and Isolation by means of Singular Perturbation and Geometric Approach.,Sensors
Obstacle Recognition Based on Machine Learning for On-Chip LiDAR Sensors in a Cyber-Physical System.,Sensors
Hybrid Intelligent System to Perform Fault Detection on BIS Sensor During Surgeries.,Sensors
Optical Gas Sensing of Ammonia and Amines Based on Protonated Porphyrin/TiO2 Composite Thin Films.,Sensors
An Empirical Study of the Transmission Power Setting for Bluetooth-Based Indoor Localization Mechanisms.,Sensors
A Combined Approach of Sensor Data Fusion and Multivariate Geostatistics for Delineation of Homogeneous Zones in an Agricultural Field.,Sensors
Study of the Relation between the Resonance Behavior of Thickness Shear Mode (TSM) Sensors and the Mechanical Characteristics of Biofilms.,Sensors
Bismuth Infusion of ABS Enables Additive Manufacturing of Complex Radiological Phantoms and Shielding Equipment.,Sensors
Enabling Secure XMPP Communications in Federated IoT Clouds Through XEP 0027 and SAML/SASL SSO.,Sensors
Potential Applications and Limitations of Electronic Nose Devices for Plant Disease Diagnosis.,Sensors
Slab Waveguide and Optical Fibers for Novel Plasmonic Sensor Configurations.,Sensors
Analytical and Experimental Performance Evaluation of BLE Neighbor Discovery Process Including Non-Idealities of Real Chipsets.,Sensors
Patient Posture Monitoring System Based on Flexible Sensors.,Sensors
Assessing Lightning and Wildfire Hazard by Land Properties and Cloud to Ground Lightning Data with Association Rule Mining in Alberta, Canada.,Sensors
Toward a Robust Security Paradigm for Bluetooth Low Energy-Based Smart Objects in the Internet-of-Things.,Sensors
Design of a Low-Cost Air Levitation System for Teaching Control Engineering.,Sensors
Study of Alzheimer&apos;s Disease-Related Biophysical Kinetics with a Microslit-Embedded Cantilever Sensor in a Liquid Environment.,Sensors
Basic Simulation Environment for Highly Customized Connected and Autonomous Vehicle Kinematic Scenarios.,Sensors
A Fast, Efficient Domain Adaptation Technique for Cross-Domain Electroencephalography(EEG)-Based Emotion Recognition.,Sensors
Study on the Correlation between Humidity and Material Strains in Separable Micro Humidity Sensor Design.,Sensors
A Simple and Selective Fluorescent Sensor Chip for Indole-3-Butyric Acid in Mung Bean Sprouts Based on Molecularly Imprinted Polymer Coatings.,Sensors
Design, Fabrication, and Modeling of a Novel Dual-Axis Control Input PZT Gyroscope.,Sensors
A Highly Sensitive Two-Dimensional Inclinometer Based on Two Etched Chirped-Fiber-Grating Arrays.,Sensors
Robust In-Flight Sensor Fault Diagnostics for Aircraft Engine Based on Sliding Mode Observers.,Sensors
Dynamic Hierarchical Energy-Efficient Method Based on Combinatorial Optimization for Wireless Sensor Networks.,Sensors
A Context-Aware S-Health Service System for Drivers.,Sensors
A Spatially Offset Raman Spectroscopy Method for Non-Destructive Detection of Gelatin-Encapsulated Powders.,Sensors
Statistical Analysis of the Random Telegraph Noise in a 1.1 μm Pixel, 8.3 MP CMOS Image Sensor Using On-Chip Time Constant Extraction Method.,Sensors
Enhanced Passive RF-DC Converter Circuit Efficiency for Low RF Energy Harvesting.,Sensors
Autonomous Sensors for Measuring Continuously the Moisture and Salinity of a Porous Medium.,Sensors
Experimental Characterization of Close-Emitter Interference in an Optical Camera Communication System.,Sensors
Fast and Selective Plasmonic Serotonin Detection with Aptamer-Gold Nanoparticle Conjugates.,Sensors
Quantifying Neighborhood-Scale Spatial Variations of Ozone at Open Space and Urban Sites in Boulder, Colorado Using Low-Cost Sensor Technology.,Sensors
Uncertainty Analysis in Humidity Measurements by the Psychrometer Method.,Sensors
A QRS Detection and R Point Recognition Method for Wearable Single-Lead ECG Devices.,Sensors
A Fiber-Optic Interferometric Tri-Component Geophone for Ocean Floor Seismic Monitoring.,Sensors
Crack Propagation Calculations for Optical Fibers under Static Bending and Tensile Loads Using Continuum Damage Mechanics.,Sensors
An Efficient Hardware Circuit for Spike Sorting Based on Competitive Learning Networks.,Sensors
Modified Gray-Level Coding Method for Absolute Phase Retrieval.,Sensors
Distributed State Estimation Using a Modified Partitioned Moving Horizon Strategy for Power Systems.,Sensors
State-of-the-Art - DTM Generation Using Airborne LIDAR Data.,Sensors
A Direct Coarray Interpolation Approach for Direction Finding.,Sensors
Modeling and Density Estimation of an Urban Freeway Network Based on Dynamic Graph Hybrid Automata.,Sensors
An Improved High-Sensitivity Airborne Transient Electromagnetic Sensor for Deep Penetration.,Sensors
Vision System for Coarsely Estimating Motion Parameters for Unknown Fast Moving Objects in Space.,Sensors
Differential Characteristics Based Iterative Multiuser Detection for Wireless Sensor Networks.,Sensors
Amorphous In-Ga-Zn-O Powder with High Gas Selectivity towards Wide Range Concentration of C2H5OH.,Sensors
A UWB/Improved PDR Integration Algorithm Applied to Dynamic Indoor Positioning for Pedestrians.,Sensors
Biosensing Using Magnetic Particle Detection Techniques.,Sensors
An Acceleration-Based Gait Assessment Method for Children with Cerebral Palsy.,Sensors
Just-in-Time Correntropy Soft Sensor with Noisy Data for Industrial Silicon Content Prediction.,Sensors
Capacity-Delay Trade-Off in Collaborative Hybrid Ad-Hoc Networks with Coverage Sensing.,Sensors
An Interactive Image Segmentation Method in Hand Gesture Recognition.,Sensors
Ambiguity Resolution for Phase-Based 3-D Source Localization under Fixed Uniform Circular Array.,Sensors
A Truthful Incentive Mechanism for Online Recruitment in Mobile Crowd Sensing System.,Sensors
Detection of the Vibration Signal from Human Vocal Folds Using a 94-GHz Millimeter-Wave Radar.,Sensors
A Noncontact Dibutyl Phthalate Sensor Based on a Wireless-Electrodeless QCM-D Modified with Nano-Structured Nickel Hydroxide.,Sensors
Trust Model of Wireless Sensor Networks and Its Application in Data Fusion.,Sensors
Optical Spring Effect in Micro-Bubble Resonators and Its Application for the Effective Mass Measurement of Optomechanical Resonant Mode.,Sensors
Topologically Optimized Nano-Positioning Stage Integrating with a Capacitive Comb Sensor.,Sensors
Entropy-Based Registration of Point Clouds Using Terrestrial Laser Scanning and Smartphone GPS.,Sensors
Cross Layer Design for Optimizing Transmission Reliability, Energy Efficiency, and Lifetime in Body Sensor Networks.,Sensors
An Auction-Based Spectrum Leasing Mechanism for Mobile Macro-Femtocell Networks of IoT.,Sensors
A Novel Detection Method of Human Serum Albumin Based on the Poly(Thymine)-Templated Copper Nanoparticles.,Sensors
Formal Uncertainty and Dispersion of Single and Double Difference Models for GNSS-Based Attitude Determination.,Sensors
Localization with Graph Diffusion Property.,Sensors
Monocular Vision-Based Underwater Object Detection.,Sensors
Optimal Resonant Band Demodulation Based on an Improved Correlated Kurtosis and Its Application in Bearing Fault Diagnosis.,Sensors
Low Power Near Field Communication Methods for RFID Applications of SIM Cards.,Sensors
A Topology Control Strategy with Reliability Assurance for Satellite Cluster Networks in Earth Observation.,Sensors
Remote Sensing Image Change Detection Based on NSCT-HMT Model and Its Application.,Sensors
An Artificial Measurements-Based Adaptive Filter for Energy-Efficient Target Tracking via Underwater Wireless Sensor Networks.,Sensors
Current and Emerging Technology for Continuous Glucose Monitoring.,Sensors
ZnO Film Bulk Acoustic Resonator for the Kinetics Study of Human Blood Coagulation.,Sensors
Deployment of a Smart Structural Health Monitoring System for Long-Span Arch Bridges - A Review and a Case Study.,Sensors
Wind Tunnel Measurements for Flutter of a Long-Afterbody Bridge Deck.,Sensors
Application of Fault Tree Analysis and Fuzzy Neural Networks to Fault Diagnosis in the Internet of Things (IoT) for Aquaculture.,Sensors
Approximate Sensory Data Collection - A Survey.,Sensors
Strategy for Accurate Detection of Escherichia coli O157 - H7 in Ground Pork Using a Lateral Flow Immunoassay.,Sensors
Dynamic Fluid in a Porous Transducer-Based Angular Accelerometer.,Sensors
Image Mosaicking Approach for a Double-Camera System in the GaoFen2 Optical Remote Sensing Satellite Based on the Big Virtual Camera.,Sensors
A Ratiometric Fluorescent Sensor for Cd2+ Based on Internal Charge Transfer.,Sensors
A Cu2+-Selective Probe Based on Phenanthro-Imidazole Derivative.,Sensors
A New Polar Transfer Alignment Algorithm with the Aid of a Star Sensor and Based on an Adaptive Unscented Kalman Filter.,Sensors
Non-Convex Sparse and Low-Rank Based Robust Subspace Segmentation for Data Mining.,Sensors
Power Allocation Scheme for Non-Orthogonal Multiple Access in Underwater Acoustic Communications.,Sensors
Soft Sensing of Non-Newtonian Fluid Flow in Open Venturi Channel Using an Array of Ultrasonic Level Sensors - AI Models and Their Validations.,Sensors
Data Collection and Analysis Using Wearable Sensors for Monitoring Knee Range of Motion after Total Knee Arthroplasty.,Sensors
LEM Characterization of Synthetic Jet Actuators Driven by Piezoelectric Element - A Review.,Sensors
Improving Night Time Driving Safety Using Vision-Based Classification Techniques.,Sensors
Human Thalamic Somatosensory Nucleus (Ventral Caudal, Vc) as a Locus for Stimulation by INPUTS from Tactile, Noxious and Thermal Sensors on an Active Prosthesis.,Sensors
Worst-Case Energy Efficiency Maximization in a 5G Massive MIMO-NOMA System.,Sensors
Preliminary Study of UAS Equipped with Thermal Camera for Volcanic Geothermal Monitoring in Taiwan.,Sensors
A Wirelessly Powered Smart Contact Lens with Reconfigurable Wide Range and Tunable Sensitivity Sensor Readout Circuitry.,Sensors
Effects of Operating Temperature on Droplet Casting of Flexible Polymer/Multi-Walled Carbon Nanotube Composite Gas Sensors.,Sensors
Tilted Fiber Bragg Grating Sensor with Graphene Oxide Coating for Humidity Sensing.,Sensors
Permalloy-Based Thin Film Structures - Magnetic Properties and the Giant Magnetoimpedance Effect in the Temperature Range Important for Biomedical Applications.,Sensors
Detection of Stress Levels from Biosignals Measured in Virtual Reality Environments Using a Kernel-Based Extreme Learning Machine.,Sensors
Network Allocation Vector (NAV) Optimization for Underwater Handshaking-Based Protocols.,Sensors
Transfer-Efficient Face Routing Using the Planar Graphs of Neighbors in High Density WSNs.,Sensors
Enhancing the Trajectory Generation of a Stair-Climbing Mobility System.,Sensors
Structure-From-Motion in 3D Space Using 2D Lidars.,Sensors
Selection of Shear Horizontal Wave Transducers for Robotic Nondestructive Inspection in Harsh Environments.,Sensors
A Simple Interfacial Platform for Homogeneous Electrochemical Immunoassays Using a Poly(Vinylimidazole)-Modified Electrode.,Sensors
A Biological Signal-Based Stress Monitoring Framework for Children Using Wearable Devices.,Sensors
New Compact 3-Dimensional Shape Descriptor for a Depth Camera in Indoor Environments.,Sensors
Combined Dynamic Time Warping with Multiple Sensors for 3D Gesture Recognition.,Sensors
Hierarchical Stereo Matching in Two-Scale Space for Cyber-Physical System.,Sensors
Bias-Voltage Stabilizer for HVHF Amplifiers in VHF Pulse-Echo Measurement Systems.,Sensors
