Sensors,Kassandra Giulia Cristina Raptis
IEEE Access,Kwangsoo Kim
IEEE Systems Journal,Lei Shu 0001
IEEE Access,Rasool M. Imran
IEEE Access,Ghada Arfaoui
IEEE Trans. Industrial Electronics,Mohamed H. Ahmed
IEEE Trans. Industrial Electronics,Liming Liu
IEEE Access,Yan-Yan Hou
IEEE Trans. Industrial Electronics,Dominique Tournier
IEEE Trans. Industrial Electronics,Qinghe Liu
Applied Mathematics and Computation,Dae San Kim
IEEE Access,Nizar Ben Sassi
IEEE Access,Shoaib Ehsan
IEEE Trans. Industrial Electronics,Xiaolei Zhang
Sensors,Zhiqiang Dai
IEEE Trans. Industrial Electronics,Liyan Qu
Applied Mathematics and Computation,Eric Avila-Vales
IEEE Access,Muhammad R. Ahmed
Sensors,Daniele Zonta
Sensors,Changjiang Liu
Applied Mathematics and Computation,Yimin Wei
IEEE Trans. Industrial Electronics,Jiuchun Jiang
Applied Mathematics and Computation,Herme Soto
Sensors,Zhenyu Yang
Sensors,Oleg Sergiyenko
IEEE Trans. Industrial Electronics,Yang-hong Xia
IEEE Trans. Industrial Electronics,Julie I. Metri
Sensors,Luqi Liu
Sensors,Alexandre R. Brunet
Sensors,Francisco Javier Mesas-Carrascosa
Sensors,Náthalee C. Almeida
IEEE Trans. Industrial Electronics,Jing Sun
IEEE Trans. Industrial Electronics,Baldui Blanque
Sensors,DongHwan Cha
Sensors,Ruipeng Chen
IEEE Access,Ildiko Peter
Sensors,Peter Müller-Buschbaum
IEEE Trans. Industrial Electronics,Abdullah M. Abusorrah
IEEE Trans. Industrial Electronics,Zhaohe Zeng
IEEE Trans. Information Theory,Udaya Parampalli
Sensors,Jintao Wang
IEEE Trans. Industrial Electronics,Venkata Ravi Kishore Kanamarlapudi
IEEE Trans. Industrial Electronics,Dipankar Debnath
Sensors,Xinan Chen
Sensors,Costas Sideris
Sensors,Alan H. Strahler
Sensors,Guangwen Fan
Sensors,Bahram Javidi
Applied Mathematics and Computation,Shiwen Sun
Sensors,Rasha Homoud
Sensors,PengJun Yao
Applied Mathematics and Computation,Yang Cao
Sensors,Aaron Kok
IEEE Access,Mohd Shahizan Othman
IEEE Access,Haiyang Che
IEEE Trans. Industrial Electronics,Javier Serrano 0004
IEEE Trans. Industrial Electronics,Yuanchao Shu
IEEE Access,Minghe Huang
IEEE Access,Qiuxi Jiang
Sensors,Francesco Ferracuti
IEEE Trans. Industrial Electronics,Jinlong Wu
Sensors,Antonio Natale
Sensors,Ju Min
IEEE Access,Maria Hafeez
Sensors,Young-Min Kim
IEEE Trans. Industrial Electronics,Rong Xiong
IEEE Access,Samuel Ver-Hoeye
IEEE Access,Fu Xiao
IEEE Access,José Joaquín Escudero Garzás
IEEE Access,Tianjie Xu
IEEE Trans. Industrial Electronics,Yan Zhou
Sensors,Yolanda Jiménez
Sensors,Steve Tyerman
IEEE Access,Ling-Jyh Chen
IEEE Access,Kai Xie
Sensors,Yuegang Tan
IEEE Access,Abbas Z. Kouzani
IEEE Trans. Industrial Electronics,Tan-Tai Tran
IEEE Trans. Med. Imaging,Jürgen Weese
Sensors,Peiman Soltani
Sensors,Timothy C. Havens
Sensors,Jordi Naqui
Sensors,Adrián Fernández Gavela
Sensors,Gilles Bertschy
Sensors,Boreom Lee
IEEE Trans. Industrial Electronics,Rong Song
Sensors,Janna K. Register
Applied Mathematics and Computation,J. Ignacio Tello
Sensors,Jie Wu
IEEE Trans. Industrial Electronics,Judy M. Amanor-Boadu
Sensors,Jana Rieger
IEEE Access,Seungjoon Yang
Sensors,Qingyi Gu
Sensors,Mohsen Kaboli
Sensors,XiJing Jing
Sensors,María R. Valero
IEEE Access,Yang Lin
IEEE Trans. Industrial Electronics,Sang-Deok Lee
Sensors,Andrei A. Eliseev
Applied Mathematics and Computation,Rathinasamy Sakthivel
IEEE Access,Shangpeng Zhong
Applied Mathematics and Computation,Rui Guo
Applied Mathematics and Computation,A. Peña
IEEE Trans. Industrial Electronics,Yalin Ma
IEEE Access,Xiaohui Hu
IEEE Trans. Industrial Electronics,Nathan D. Marks
Sensors,Hanlun Li
IEEE Trans. Industrial Electronics,Wu Cao
Sensors,Miguel Ángel Satorre Aznar
Sensors,Hugo Velthuijsen
Applied Mathematics and Computation,Jan Vimmr
IEEE Access,Si-Zhe Chen
IEEE Access,Shijun Liu
Sensors,Zhanming Li
IEEE Access,Ritesh Kumar Keshri
IEEE Access,Julian Fiérrez
Sensors,Jin-Woo Kim 0003
IEEE Communications Letters,Hai Jiang
Sensors,Xiaoqiang Sun
Sensors,Moshaddique Al Ameen
IEEE Trans. Industrial Electronics,Hangil Joe
Sensors,Victoria Gámiz-López
Sensors,Dimitris Drogoudis
Sensors,Zhi Huang
Sensors,Xiao Chen 0007
IEEE Access,Xiuxia Feng
IEEE Access,Lilian del Consuelo Hernandez Ruiz Gaytan
Sensors,Inwook Shim
IEEE Access,Yun Shen
Sensors,Luis Torrijos Morán
Sensors,Vindya K. Thilakarathne
IEEE Access,Chow-Yen-Desmond Sim
IEEE Trans. Industrial Electronics,Keqin Wang
IEEE Trans. Industrial Electronics,Xiongzhi Qing
IEEE Access,Chaogang Tang
IEEE Access,Lilian Zhang
IEEE Trans. Industrial Electronics,Tsong-Shing Lee
Sensors,Eugene Hwang
Sensors,Ke Cheng
Sensors,Esteve Pallarès-Segarra
IEEE Access,Xuemin Tian
Sensors,Chengjun Huang
Applied Mathematics and Computation,Saïd Kouachi
IEEE Access,Tao Liang
Sensors,Mike Pivnenko
IEEE Access,Zhe Liu
IEEE Access,Zuoyong Li
Sensors,Hanxu Ji
Sensors,Juntao Chen
Applied Mathematics and Computation,Francisco Perdomo
IEEE Trans. Industrial Electronics,Che-Yu Lu
Sensors,Hongsheng Li
IEEE Access,Xin Jian
IEEE Trans. Industrial Electronics,Andrea Guerrieri
IEEE Access,Qifeng Zhang
Sensors,Siegfried Selberherr
IEEE Trans. Industrial Electronics,Chun-Da Tu
IEEE Trans. Industrial Electronics,Rubén Peña
IEEE Access,Xianfu Lei
IEEE Trans. Industrial Electronics,Jean-Pierre David
Sensors,Dongwook Kwak
IEEE Access,Gregorio Procissi
IEEE Access,Seung-Hyun Kong
Sensors,Yucheng Gao
IEEE Trans. Industrial Electronics,Gianluca Brando
IEEE Trans. Industrial Electronics,Enqiong Tang
IEEE Access,Moe Z. Win
IEEE Trans. Industrial Electronics,Jingyu Yang
Sensors,David C. Slaughter
IEEE Trans. Industrial Electronics,Pablo Lopez
Sensors,Yuzuru Takamura
IEEE Access,Feras Dayoub
IEEE Access,Wassim Znaidi
Sensors,Peter Ling
IEEE Access,Muhammad Aslam
IEEE Trans. Industrial Electronics,Zhe Zhang
IEEE Access,Yiyi Ma
IEEE Access,Shamala Subramaniam
IEEE Trans. Industrial Electronics,Zhengxiong Liu
IEEE Access,Rizuwana Parween
Sensors,Haifeng Zhang
IEEE Trans. Industrial Electronics,Wen-Fang Xie
IEEE Trans. Industrial Electronics,Valter Pasku
Applied Mathematics and Computation,Yanqiao Wei
Sensors,Umar Qasim
IEEE Trans. Industrial Electronics,Jean-Pierre Barbot
IEEE Trans. Communications,Abdulmohsen Mutairi
IEEE Trans. Industrial Electronics,Ramin Parvari
Sensors,Jangyoung Kim
IEEE Access,Muhammad Imran Khan 0005
IEEE Trans. Industrial Electronics,Gong-Bo Dai
Sensors,De-feng Gu
Sensors,Shuo-Jen Lee
IEEE Access,Alvaro A. A. De Salles
IEEE Trans. on Circuits and Systems,Xiaoyang Zeng
IEEE Trans. Industrial Electronics,Guangjun Liu
Applied Mathematics and Computation,Kuru Ratnavelu
IEEE Access,Xiaodan Wang
IEEE Trans. Industrial Electronics,Aimin Zhang
Sensors,Patrick Benaben
IEEE Access,Joachim Fabini
Sensors,Matthew Staymates
Sensors,Fabian Lurz
IEEE Access,Jonathan P. Palma
Sensors,Celimuge Wu
IEEE Access,Sihaam Alotaibi
IEEE Access,En Cheng
IEEE Access,Ying Chen
Sensors,Juan Manuel Gutiérrez-Salgado
Sensors,Agustín Brau Avila
IEEE Trans. Industrial Electronics,Jesus Aguayo-Alquicira
IEEE Access,Kun Wang
IEEE Trans. Industrial Electronics,Liye Xiao
Sensors,Qing-An Huang
IEEE Access,Xiaowei Zhang
IEEE Access,Zhiyao Huang
IEEE Access,Lizhen Deng
IEEE Trans. Industrial Electronics,Henk Polinder
IET Communications,Juan Fang
Sensors,Cheng-Chun Wu
IEEE Access,Sang-Woon Jeon
Sensors,Xiao Song
IEEE Access,Sieteng Soh
Applied Mathematics and Computation,Dandan Wang
Sensors,Young-Hwan Park
Sensors,Hyeongcheol Lee
IEEE Access,Xiangdong Jia
Sensors,Hashwin V. S. Ganesh
IEEE Access,Xiu-Bo Chen
IEEE Access,Meera M. Dhabu
IEEE Access,Francesca Iacopi
Sensors,Thien Huynh-The
IEEE Access,Haifeng Liu
IEEE Access,Azeddine Bilami
Applied Mathematics and Computation,J. M. de Oliveira
IEEE Access,Jinxiu Si
Sensors,Miao Hu
IEEE Trans. Industrial Electronics,Bryan Palmintier
Sensors,Salvador Cabrera
Sensors,Eddy Mun Tik Chow
IEEE Trans. Industrial Electronics,Chunping Hou
IEEE Access,Xiang Li
Sensors,Pietro Schipani
Applied Mathematics and Computation,A. Abad
IEEE Trans. Industrial Electronics,Xing Xing
IEEE Access,Longfei Dang
IEEE Access,Chaoben Du
IEEE Trans. Information Theory,Ti-wen Tang
Sensors,Yangyang He
IEEE Access,Carlos Bousoño-Calzón
IEEE Access,Zhoubo Xu
IEEE Trans. Industrial Electronics,Alinaghi Marzoughi
Applied Mathematics and Computation,Akio Matsumoto
Sensors,Kimleang Khun
IEEE Access,Pengyuan Lyu
Sensors,Yuki Maruyama
Sensors,Pedro F. Santana
IEEE Access,Ruohong Guo
Sensors,Jingchao Wang
IEEE Wireless Commun. Letters,Eitan Altman
IEEE Access,Hongjiao Niu
Applied Mathematics and Computation,Guoning Wu
IEEE Access,Satish Saluja
IEEE Access,Chao Li
Sensors,Fatemeh Sefidkon
IEEE Trans. Industrial Electronics,Liuliu Huang
Sensors,Guang Yu
IEEE Trans. Vehicular Technology,Liyuan Wang
IEEE Trans. Industrial Electronics,Chih-Hui Chiu
Sensors,Zuzana Morávková
IEEE Trans. Industrial Electronics,Wesam Rohouma
IEEE Access,Wei Zhang 0049
IEEE Trans. Industrial Electronics,Ibon Elosegui
Sensors,Sébastien Alzuaga
Sensors,Zhongguang Deng
Sensors,Qing Chang
IEEE Trans. Industrial Electronics,Kezhi Mao
Sensors,Un-Ha Kim
IEEE Trans. Industrial Electronics,Kishore Naik Mude
IEEE Trans. Industrial Electronics,Periklis Chatzimisios
Sensors,Yanan You
IEEE Journal on Selected Areas in Communications,Maryam Hafeez
IEEE Access,Chin-Sheng Chen
IEEE Access,Shanshan Lin
Sensors,Hyunki Hong
IEEE Trans. Wireless Communications,Marco Di Renzo
Sensors,Junli Chen
Sensors,Man Yi Ho
IEEE Trans. Industrial Electronics,Yu-Hung Li
IEEE Access,Venkateshwarlu Y. Gudur
IEEE Access,Mohamad Afendee Mohamed
IEEE Trans. Industrial Electronics,Xiaolei Li
IEEE Trans. Vehicular Technology,Hongsheng Xi
Sensors,N. Cihan Camgoz
Sensors,Ana Sánchez Agustín
IEEE Trans. Industrial Electronics,Ljupco Kocarev
Applied Mathematics and Computation,Alexandra Christophe
Sensors,Xiangpeng Zhuang
Sensors,John Christensen
Sensors,Onejae Sul
Sensors,Yongfeng Wang
Sensors,Tong Li
Sensors,Wan-Young Chung
Sensors,Zhenhong Li
IEEE Access,Md. Asif-Ur-Rahman
Sensors,Noèlia Carbó
IEEE Access,Mehdi Ammi
Applied Mathematics and Computation,Rui Fu
IEEE Trans. Industrial Electronics,Nengling Tai
IEEE Access,Oscar Casas
IEEE Trans. Industrial Electronics,Adriano Carvalho
IEEE Access,Yong Huang
IEEE Access,M. Majid Butt
IEEE Access,Chengwu Li
Sensors,Congo Tak-Shing Ching
Sensors,Sung Jun Lee
IEEE Access,Ding Wang 0002
IEEE Access,Lyu-Chao Liao
IEEE Access,Pawani Porambage
IEEE Access,Pekka Pääkkönen
IEEE Access,Chunhua Su
Sensors,Zhibo Liu
IEEE Trans. Vehicular Technology,Lei Lei 0003
Applied Mathematics and Computation,Zhanwen Ding
IEEE Access,Lei Jin 0005
IEEE Access,Joaquín Chung
IEEE Access,Yanan Chen
IEEE Access,Gafurjan Ibragimov
IEEE Communications Magazine,Raisa O. C. Hirafuji
IEEE Access,Markus Rupp
IEEE Trans. Industrial Electronics,Nathan Warner
IEEE Trans. Industrial Electronics,Long Wang 0015
IEEE Access,Zhongyong Wang
Sensors,Lihua Xie
Sensors,Xiyong Zhang
IEEE Trans. Industrial Electronics,Youzhi Xu
IEEE Trans. Industrial Electronics,Jun Young Yoon
Sensors,Qiuzhao Zhang
IEEE Trans. Industrial Electronics,Nimrod Vázquez
Sensors,Gunter Zeug
IEEE Trans. Industrial Electronics,Qiang Fu 0007
IEEE Trans. Industrial Electronics,Veli-Matti Kolmonen
IEEE Trans. Industrial Electronics,Zhihong Jiang
IEEE Trans. Industrial Electronics,Jiahu Qin
Sensors,Chaozhe Jiang
Sensors,Yuji Matsuura
IEEE Access,Shihua Cao
IEEE Access,Christelle Aupetit-Berthelemot
Sensors,Changxin Gao
IEEE Trans. Industrial Electronics,Jiayi Yang
IEEE Trans. Industrial Electronics,Xiaoyu Jia
IEEE Trans. Industrial Electronics,Chengming Yang
Sensors,Pankaj Kumar Sen
IEEE Trans. Industrial Electronics,Seung-Min Song
IEEE Communications Magazine,Lingyang Song
IEEE Trans. Industrial Electronics,Han-Shin Youn
Sensors,Cun Ji
IEEE Communications Letters,Jianhua Ge
IEEE Trans. Industrial Electronics,Edinson Franco
Sensors,Weifang Zhang
IEEE Trans. Industrial Electronics,Bhaskar Sen
Sensors,Ricardo Toledo
IEEE Access,Hyunwoo Yu
IEEE Access,Yinwei Zhan
Sensors,Yuting Ye
IEEE Access,Enrique Onieva
IEEE Access,Hsuan-Jung Su
Sensors,Michael Kuhne
Applied Mathematics and Computation,Giovanni Monegato
Sensors,Paul Mühlethaler
Sensors,Patricio Valdivia
IEEE Access,Ning Fu
IEEE Access,Mohamed S. Zaky
IEEE Access,Jiunn-Horng Kang
IEEE Access,Eduardo López Domínguez
Sensors,Rubén Blasco Marín
Sensors,Antonio José Gil
IEEE Access,Abdallah Makhoul
Sensors,Andrea M. Armani
IEEE Access,Parthipan Siva
Appl. Algebra Eng. Commun. Comput.,Haode Yan
Sensors,Xiaofang Li
Sensors,Marcelo Victor Wüst Zibetti
IEEE Trans. Industrial Electronics,Kai Yang
IEEE Access,Ye Zhu
Sensors,Poh Shing Ong
Sensors,Robert S. Allison
IEEE Trans. Industrial Electronics,Xuefeng Yan
IEEE Access,Muhammad Imran Razzak
IEEE Access,Taha Osman
IEEE Access,João Fernandes
IEEE Trans. Industrial Electronics,Jonas Kristiansen Noland
Sensors,Andrew Gravunder
IEEE Access,Tullio Salmon Cinotti
Sensors,Ting Zhou
IEEE Access,Atif Raza Jafri
Applied Mathematics and Computation,Yanfei Yang
IEEE Trans. Industrial Electronics,Chunyan Xiao
IEEE Access,Trin Saengsuwan
IEEE Trans. Industrial Electronics,Micky Rakotondrabe
Sensors,Kisung Park
Sensors,Stepan Sutula
IEEE Access,Denton Bobeldyk
IEEE Trans. Industrial Electronics,John Weddington
Sensors,Guangyu Li
IEEE Access,Wonjun Kim
Sensors,Jianwen Zhao
IEEE Access,Yanping Chen 0007
Sensors,Qiaoling Du
IEEE Access,Wenshan Hu
IEEE Trans. Industrial Electronics,Zhonghai Lu
Applied Mathematics and Computation,Saïd Abbas
IEEE Trans. Industrial Electronics,Haijun Xu
IEEE Access,Davide Zordan
IEEE Trans. Industrial Electronics,He Jiang
Sensors,Eun-Soo Kim
Applied Mathematics and Computation,Mohamed Haouari
IEEE Trans. Industrial Electronics,Qian Gao
IEEE Trans. Industrial Electronics,Cong Li
IEEE Access,Junichi Somei
Sensors,Christian Bräuer-Burchardt
Sensors,Alberto Alvarez
Sensors,Xiaosong Zhu
IEEE Access,Iickho Song
IEEE Trans. Industrial Electronics,Xiaochao Hou
IEEE Access,Xiaoman Shen
Sensors,Fang-Pang Lin
IEEE Trans. Industrial Electronics,Kyu-Chil Park
IEEE Access,Witold F. Krajewski
IEEE Trans. Industrial Electronics,Banlan Zhu
IEEE Access,Rustem Dautov
IEEE Access,Shi Lin
IEEE Trans. Industrial Electronics,Ming Gu 0001
IEEE Access,Dejun Mu
Sensors,Matthias Aden
Applied Mathematics and Computation,Kunal Das
IEEE Trans. Industrial Electronics,Ramón Blasco Giménez
IEEE Access,José David López
IEEE Journal on Selected Areas in Communications,Ahmed R. Elsherif
Sensors,Manabu Kiguchi
IEEE Trans. Industrial Electronics,Zhihong Man
IEEE Trans. Industrial Electronics,Jiongkang Lin
Sensors,Shinya Fukushima
Sensors,Luc Martens
IEEE Trans. Industrial Electronics,Eduardo Gutierrez
Sensors,Hyun Chan Kim
Sensors,Vicente López 0001
Applied Mathematics and Computation,S. Sahoo
IEEE Access,Ye Seul Baek
Sensors,Heidimarie N. A. Fleischer
Sensors,Kishan Dholakia
Applied Mathematics and Computation,Salvador Merino
IEEE Access,Bolanle Tolulope Abe
Sensors,Zhili Wang
IEEE Access,Jianping Wang
Sensors,Tiziana D&apos;Orazio
Sensors,Patricio Oyarzún
Sensors,Yinjie Ding
IEEE Access,Benjamin C. M. Fung
Sensors,Zhiyi He
IEEE Trans. Industrial Electronics,Jili Tao
Sensors,Tae-Suk Bae
IEEE Access,Muhammad U. Ilyas
IEEE Trans. Industrial Electronics,Jae-Sik Yang
IEEE Trans. Industrial Electronics,Gian Paolo Incremona
IEEE Trans. Industrial Electronics,Enze Luo
IEEE Access,Zahra Hamzavi-Zarghani
IEEE Access,Thomas Kroger
Sensors,Laurent Claudon
Sensors,Jordi Palacín
Sensors,Jin Hyo Kim
IEEE Trans. Industrial Electronics,Maria Polikarpova
IEEE Trans. Industrial Electronics,Yongxin Zhu 0001
IEEE Trans. Industrial Electronics,Alberto Rodriguez
Sensors,Eduardo Pinto
Sensors,Bart Dierickx
Sensors,Itti Bist
Sensors,Amani H. Alotaibi
IEEE Access,Chenyu Li
Sensors,Jen-Wei Huang
Sensors,Yoko Iizumi
IEEE Access,Mehdi Mahdavi
IEEE Trans. Industrial Electronics,Lianqing Zhu
IEEE Trans. Industrial Electronics,Peng Ren 0001
Sensors,Lute Maleki
Sensors,Xuexiang Zhong
IEEE Access,Fernando Paredes
IEEE Access,Qadeer Ahmed
IEEE Access,Jun Zhang 0023
IEEE Access,Minghua Chen
IEEE Access,Hongbing Cheng
Sensors,Henryk Sobczuk
IEEE Access,Jiayi Zhang
Sensors,Tsuriel Ram-Cohen
Sensors,Brian D. Condon
Sensors,Deokhwan Kim
IEEE Trans. Industrial Electronics,David Muñoz de la Peña
IEEE Trans. Parallel Distrib. Syst.,Xiaohua Jia
IEEE Access,Bingfeng Chen
IEEE Access,Tareq Alzubi
IEEE Trans. Industrial Electronics,Qiang Ling
IEEE Access,Chaoling Yao
IEEE Access,Rafael F. Alves
IEEE Access,Tingyong Jiang
Sensors,Xiaomei Fu
IEEE Access,Carlos H. M. de Lima
Sensors,Shijiu Jin
Applied Mathematics and Computation,Shumin Jiang
IEEE Access,Dimitrios Sakkos
IEEE Access,Taihao Li
IEEE Access,Gerardo A. Portilla
IEEE Access,Prabhu Chandhar
IEEE Communications Letters,Dong-Ho Cho
IEEE Trans. Communications,Mohamed Hassanin
IEEE Trans. Industrial Electronics,Il-Woo Jeong
IEEE Trans. Industrial Electronics,Danjun Li
IEEE Trans. Industrial Electronics,Zaifu Wang
IEEE Trans. Industrial Electronics,Junmin Wang
IEEE Trans. Industrial Electronics,Eun-Kyung Kim
Sensors,Aldo Medina Cass
Sensors,Yingkai Liu
IEEE Trans. Industrial Electronics,Jian Li 0016
IEEE Access,Erik Marchi
Sensors,Daniele Esposito
IEEE Trans. Industrial Electronics,Jian Zhang 0028
Sensors,Zhenguo Chen
Sensors,Sarah Khan
IEEE Access,Mohammad Najam Doja
IEEE Access,S. M. Suhail Hussain
IEEE Access,Chao Dong 0002
IEEE Trans. Industrial Electronics,Xing-Gang Yan
IEEE Trans. Industrial Electronics,Bin Liu
Sensors,Kevin Nicholas
IEEE Trans. Industrial Electronics,A. Michaelides
Sensors,Rihong Zhu
IEEE Trans. Industrial Electronics,Honghao Yu
IEEE Trans. Industrial Electronics,Yugang Niu
IEEE Trans. Industrial Electronics,Markus A. Mueller
IEEE Trans. Industrial Electronics,Jorge Rodrigo Massing
IEEE Access,Narciso García
Applied Mathematics and Computation,Jianwei Zhou
IEEE Access,Adnan Iftikhar
Sensors,Paulo Fernando da Costa Antunes
IEEE Access,Sam Alex
IEEE Access,Sun-Ju Kim
IEEE Trans. Industrial Electronics,Zheng Chen
Sensors,Shuai Chang
Sensors,Luca Facheris
Sensors,Xiaoqing Wu
IEEE Access,Jianan Wu
Sensors,Shuang Li
IEEE Trans. Industrial Electronics,Manish Bhardwaj
IEEE Trans. Industrial Electronics,Azah Mohamed
Sensors,Marina Nikiforova
Sensors,Ioannis N. Daliakopoulos
IEEE Access,Jian Xiong
Sensors,Michel Devy
Sensors,Huafeng Liu
IEEE Access,Tingrong Zhang
IEEE Access,Jameela Al-Jaroodi
Applied Mathematics and Computation,Alfonso Farina
Sensors,Daidai Chen
IEEE Access,Noureddine Hamdi
Sensors,Wenrong Si
Sensors,Binghui Jia
Sensors,Jeonghyun Baek
Sensors,Luca Gallucci
IEEE Access,Mohamed E. Abd Elaziz
IEEE Trans. Industrial Electronics,Peng Xu
Sensors,Guang Han
Sensors,Jan Pekárek
IEEE Access,René de Jesús Romero-Troncoso
IEEE Trans. Industrial Electronics,Di Han
IEEE Trans. Industrial Electronics,Han-Xiong Li
IEEE Trans. Industrial Electronics,Akshay K. Rathore
Sensors,Woongwoo Lee
IEEE Access,Jiangwei Shen
Sensors,Yukio Mori
IEEE Access,Dhananjay Singh
IEEE Trans. Industrial Electronics,Xin Cao
IEEE Access,Yun-Qing Shi
Sensors,Liyuan Zhang
IEEE Access,Xinzhou Xu
IEEE Access,Kuan-Wu Su
Sensors,Pedro Beltrán
Sensors,Yao-Joe Yang
Applied Mathematics and Computation,Fu-Tao Hu
IEEE Trans. Industrial Electronics,Abdul Hanif Bin Zaini
IEEE Access,Ying Yang 0002
IEEE Access,José Miguel Rubio
IEEE Access,Luigi Sanasi
IEEE Access,Yuki Arase
IEEE Access,Qingyun Hao
Sensors,Amarendra Kumar
IEEE Trans. Industrial Electronics,Dingning Cheng
IEEE Access,Khosrow Ramezani
Sensors,Jingting Lu
Sensors,Yike Guo
Sensors,Enrique Valero
Sensors,Christopher Pope
Sensors,Armed Tusha
IEEE Access,Peter C. Karlsson
Sensors,Marta Galvagno
Sensors,Carlo Molardi
Applied Mathematics and Computation,Toshikazu Kuniya
IEEE Trans. Industrial Electronics,Dongmei Wang
IEEE Trans. Industrial Electronics,Mietek Bakowski
IEEE Trans. Industrial Electronics,Deyang Fan
Sensors,Raquel Siqueira Nóbrega
IEEE Trans. Industrial Electronics,Seyed Farokh Atashzar
IEEE Access,Tomasz Trzcinski
IEEE Trans. Industrial Electronics,Jimmy C.-H. Peng
IEEE Access,Nicholas Allio
IEEE Access,Yi-Fei Pu
Sensors,Xiaocong Su
Sensors,Óscar Belmonte Fernández
IEEE Access,Zhaocheng Yang
IEEE Access,Roman Florea
IEEE Trans. Industrial Electronics,Pere Andrada
Applied Mathematics and Computation,H. C. Chu
IEEE Access,Yongchae Jeong
Sensors,Pramit Sood
IEEE Trans. Industrial Electronics,Jianbo Su
Sensors,Zhe Zhang
Sensors,Rosa M. Garcia Salvador
IEEE Access,Rajib K. Das
Sensors,Min Su Lee
Sensors,Pawel Cwiakala
IEEE Access,Saad Al-Ahmadi
IEEE Trans. Industrial Electronics,Xiaoliang Jin
Applied Mathematics and Computation,Fudziah Bt. Ismail
IEEE Access,Sajid Saleem
Applied Mathematics and Computation,Krzysztof Marciniak
IEEE Access,Shu Yang
IEEE Trans. Industrial Electronics,Feng Gao 0007
Sensors,Erica Forzani
IEEE Trans. Industrial Electronics,Piotr Falkowski
Sensors,Shixi Yang
Applied Mathematics and Computation,Vasyl&apos; Davydovych
Applied Mathematics and Computation,Yann Viala
Sensors,Barrie Hayes-Gill
IEEE Access,Baoping Xiong
Sensors,Xinwei Dong
Sensors,Trang T. Ly
Sensors,Samuele Gasparrini
Sensors,Ian Cleland
IEEE Trans. Industrial Electronics,Jun Yang 0011
Sensors,Ella M. Atkins
IEEE Access,Yang Wang
IEEE Trans. Industrial Electronics,Liangcheng Su
IEEE Access,Chung Shuo Fan
IEEE Access,Mohamed I. Daoud
IEEE Trans. Industrial Electronics,Truong-Duy Duong
Sensors,Tat-Hean Gan
IEEE Access,Yeh-Peng Chen
Sensors,Panagiotis Pantelidis
IEEE Trans. Industrial Electronics,Bo Huang 0009
IEEE Access,Shijia E
Sensors,Ferdinando Febbraio
IEEE Trans. Industrial Electronics,Abdenour Soualhi
Sensors,Carmelo G. Barroso
Sensors,Lubos Omelina
Sensors,Zhenran Gao
IEEE Access,Uzma Jamil
Appl. Algebra Eng. Commun. Comput.,Shanding Xu
Applied Mathematics and Computation,Gurunathan Kumar
Sensors,Jongwon Yoon
Applied Mathematics and Computation,Vicente F. Candela
Sensors,Philippe Roy
Sensors,Cian-Yi Wu
Applied Mathematics and Computation,Xinhui Si
IEEE Trans. Industrial Electronics,Liping Yin
IEEE Trans. Industrial Electronics,Haiyu Zhang
Sensors,Jizhou Zhang
IEEE Access,Abdelkrim Benali
Sensors,Rajeswari M. Kasi
Appl. Algebra Eng. Commun. Comput.,Gook Hwa Cho
IEEE Trans. Industrial Electronics,Wen-Long Ming
IEEE Access,Lingteng Qiu
Applied Mathematics and Computation,Zhengguang Guo
Appl. Algebra Eng. Commun. Comput.,Neha Goel
Sensors,Lin Yang
Sensors,Deok-Jin Lee
Sensors,Souhir Boujday
IEEE Access,Jihun Seo
IEEE Access,Kun Tang
IEEE Trans. Industrial Electronics,Jae-Do Park
Sensors,Laurent Artola
IEEE Access,Fang Li 0005
IEEE Trans. Industrial Electronics,Xuhui Ren
IEEE Access,Youyun Xu
Sensors,Jesús Antonio Puente Fernández
IEEE Access,Gangyong Jia
IEEE Access,Prashant Krishnamurthy
IEEE Access,Gustavo Anjos
Sensors,Cheng-Yu Tsai
Sensors,Chang Hee Lee
IEEE Access,Milena Radenkovic
IEEE Trans. Industrial Electronics,Xiao Chen
Sensors,Jaime Santoyo Salazar
IEEE Access,En-Wei Chang
Sensors,Qiang Yao
IEEE Access,Wencai Du
IEEE Access,Jeremy Ellman
IEEE Access,Chanhyun Park
IEEE Access,Xinglin Liu
Applied Mathematics and Computation,Yumei Zou
Sensors,M. Eulàlia Parés
IEEE Access,Long Zhenze
IEEE Access,Ryosuke Watanabe
Sensors,Haixin Sun
IEEE Access,Yan Zheng
IEEE Trans. Industrial Electronics,Mukhtiar Singh
IEEE Trans. Industrial Electronics,Firas Khaled
Sensors,Cyril Bories
Sensors,Marlene N. Cardoza-Contreras
IEEE Access,Saiwei Li
IEEE Trans. Industrial Electronics,Ronghu Chi
Sensors,Zhizhi Hu
IEEE Access,Anne Immonen
IEEE Access,Chengyang Wang
Sensors,Luis E. Ortiz
IEEE Access,Suping Peng
IEEE Access,Mingxiong Zhao
IEEE Access,Tao Zeng
Sensors,Clara Stiebing
Sensors,Aiqun Li
IEEE Trans. Wireless Communications,Feifei Gao
IEEE Access,Weidong Fang
IEEE Trans. Industrial Electronics,Ricardo Lúcio de Araujo Ribeiro
IEEE Access,Jae-Hyun Ham
