A hybrid classifier approach to multivariate sensor data for climate smart agriculture cyber-physical systems.,ICDCN
Flexible cryptographic access control through proxy re-encryption between groups.,ICDCN
SURAKSHIT - a smartphone-based application for &apos;localized&apos; GIS data aggregation in absence of internet.,ICDCN
On designing a fast-deployable &apos;localized&apos; GIS platform for using &apos;offline&apos; during post-disaster situation.,ICDCN
Fundamentals for IoT networks - secure and low-latency communications.,ICDCN
Time-optimal uniform scattering in a grid.,ICDCN
Sublinear-time mutual visibility for fat oblivious robots.,ICDCN
AyurTourism - a web based recommendation system for medical tourism.,ICDCN
Odd-even based adaptive two-way routing in mesh NoCs for hotspot mitigation.,ICDCN
Advanced urban public transportation system for Indian scenarios.,ICDCN
Improving efficacy of concurrent internal binary search trees using local recovery.,ICDCN
Measurements and analytics of wide-area file transfers over dedicated connections.,ICDCN
Defense strategies and expected capacity of high performance computing infrastructures.,ICDCN
Low complexity landmark-node tracing in WSNs using multi-agent random walks.,ICDCN
Session guarantees with raft and hybrid logical clocks.,ICDCN
Cache attacks on blockchain based information centric networks - an experimental evaluation.,ICDCN
A simple 2(1-1/l) factor distributed approximation algorithm for steiner tree in the CONGEST model.,ICDCN
Scalable, high-speed on-chip-based NDN name forwarding using FPGA.,ICDCN
On upper and lower bounds of identifying code set for soccer ball graph with application to satellite deployment.,ICDCN
End to end secure anonymous communication for secure directed diffusion in IoT.,ICDCN
Do we have the time for IRM? - service denial attacks and SDN-based defences.,ICDCN
Towards energy-efficient and robust disaster response networks.,ICDCN
Dynamic sensor selection for path coverage.,ICDCN
Reconfigurable dataflow graphs for processing-in-memory.,ICDCN
Consistify - preserving correctness and SLA under weak consistency.,ICDCN
Cslim - automated extraction of IoT functionalities from legacy C codebases.,ICDCN
Improving performance of TCP for wireless network using SDN.,ICDCN
CAN-based networked path-tracking control of a 4WS4WD electric vehicle - selection of sampling period and hardware-in-the-loop simulation.,ICDCN
COR-HR - an efficient hybrid routing approach using coefficient of restitution in MANET.,ICDCN
pTASC - trustable autonomous secure communications.,ICDCN
Detection of beacon transmission denial attack in ITS using temporal auto-correlation and random inspections.,ICDCN
Building an emulation environment for cyber security analyses of complex networked systems.,ICDCN
Community cloud architecture to improve use accessibility with security compliance in health big data applications.,ICDCN
An accurate missing data prediction method using LSTM based deep learning for health care.,ICDCN
STSDB - spatio-temporal sensor database for smart city query processing.,ICDCN
A Fix-Point Characterization of Herbrand Equivalence of Expressions in Data Flow Frameworks.,ICLA
Unification in Modal Logic.,ICLA
Satisfaction Classes via Cut Elimination.,ICLA
A Modal Aleatoric Calculus for Probabilistic Reasoning.,ICLA
Infinite Liar in a (Modal) Finitistic Setting.,ICLA
Logics for Rough Concept Analysis.,ICLA
Specifying Program Properties Using Modal Fixpoint Logics - A Survey of Results.,ICLA
The Finite Embeddability Property for Topological Quasi-Boolean Algebra 5.,ICLA
The Undecidability of FO3 and the Calculus of Relations with Just One Binary Relation.,ICLA
Propositional Modal Logic with Implicit Modal Quantification.,ICLA
Logic Without Language.,ICLA
Transitivity and Equivalence in Decidable Fragments of First-Order Logic - A Survey.,ICLA
Model Theory for Sheaves of Modules.,ICLA
Revisiting the Generalized Łoś-Tarski Theorem.,ICLA
Sequent Calculi for Normal Update Logics.,ICLA
Public Announcements for Epistemic Models and Hypertheories.,ICLA
Towards a Constructive Formalization of Perfect Graph Theorems.,ICLA
Semi-Online Bipartite Matching.,ITCS
The Subgraph Testing Model.,ITCS
Submodular Secretary Problem with Shortlists.,ITCS
Fisher Zeros and Correlation Decay in the Ising Model.,ITCS
Capturing Complementarity in Set Functions by Going Beyond Submodularity/Subadditivity.,ITCS
Hamiltonian Sparsification and Gap-Simulation.,ITCS
On Solving Linear Systems in Sublinear Time.,ITCS
Placing Conditional Disclosure of Secrets in the Communication Complexity Universe.,ITCS
Bitcoin - A Natural Oligopoly.,ITCS
A Simple Sublinear-Time Algorithm for Counting Arbitrary Subgraphs via Edge Sampling.,ITCS
Tensor Network Complexity of Multilinear Maps.,ITCS
A #SAT Algorithm for Small Constant-Depth Circuits with PTF Gates.,ITCS
Small-Set Expansion in Shortcode Graph and the 2-to-2 Conjecture.,ITCS
Testing Local Properties of Arrays.,ITCS
The Complexity of User Retention.,ITCS
Torus Polynomials - An Algebraic Approach to ACC Lower Bounds.,ITCS
Almost Envy-Free Allocations with Connected Bundles.,ITCS
On the Complexity of Symmetric Polynomials.,ITCS
&quot;Quantum Supremacy&quot; and the Complexity of Random Circuit Sampling.,ITCS
Adversarially Robust Property-Preserving Hash Functions.,ITCS
A Note on the Quantum Query Complexity of Permutation Symmetric Functions.,ITCS
Adaptive Boolean Monotonicity Testing in Total Influence Time.,ITCS
On Locality-Sensitive Orderings and Their Applications.,ITCS
Learning Time Dependent Choice.,ITCS
Pseudorandom Generators from the Second Fourier Level and Applications to AC0 with Parity Gates.,ITCS
Classical Algorithms from Quantum and Arthur-Merlin Communication Protocols.,ITCS
Probabilistic Checking Against Non-Signaling Strategies from Linearity Testing.,ITCS
On the Algorithmic Power of Spiking Neural Networks.,ITCS
Last-Iterate Convergence - Zero-Sum Games and Constrained Min-Max Optimization.,ITCS
Density Estimation for Shift-Invariant Multidimensional Distributions.,ITCS
Every Set in P Is Strongly Testable Under a Suitable Encoding.,ITCS
From Local to Robust Testing via Agreement Testing.,ITCS
Alea Iacta Est - Auctions, Persuasion, Interim Rules, and Dice.,ITCS
Spanoids - An Abstraction of Spanning Structures, and a Barrier for LCCs.,ITCS
Fairness Under Composition.,ITCS
A Log-Sobolev Inequality for the Multislice, with Applications.,ITCS
Cubic Formula Size Lower Bounds Based on Compositions with Majority.,ITCS
The Space Complexity of Mirror Games.,ITCS
Adventures in Monotone Complexity and TFNP.,ITCS
Algorithmic Polarization for Hidden Markov Models.,ITCS
On the Communication Complexity of Key-Agreement Protocols.,ITCS
The Paulsen Problem Made Simple.,ITCS
How to Subvert Backdoored Encryption - Security Against Adversaries that Decrypt All Ciphertexts.,ITCS
Empowering the Configuration-IP - New PTAS Results for Scheduling with Setups Times.,ITCS
On Integer Programming and Convolution.,ITCS
Simulating Random Walks on Graphs in the Streaming Model.,ITCS
Being Corrupt Requires Being Clever, But Detecting Corruption Doesn&apos;t.,ITCS
The Orthogonal Vectors Conjecture for Branching Programs and Formulas.,ITCS
SOS Lower Bounds with Hard Constraints - Think Global, Act Local.,ITCS
Strategies for Quantum Races.,ITCS
Lower Bounds for Tolerant Junta and Unateness Testing via Rejection Sampling of Graphs.,ITCS
Secret Sharing with Binary Shares.,ITCS
On the Communication Complexity of High-Dimensional Permutations.,ITCS
Quadratic Time-Space Lower Bounds for Computing Natural Functions with a Random Oracle.,ITCS
Expander-Based Cryptography Meets Natural Proofs.,ITCS
Random Projection in the Brain and Computation with Assemblies of Neurons.,ITCS
Local Computation Algorithms for Spanners.,ITCS
Spatiotemporal Modeling for Efficient Registration of Dynamic 3D Faces.,3DV
NRGA - Gravitational Approach for Non-rigid Point Set Registration.,3DV
Detailed Human Avatars from Monocular Video.,3DV
ACE - An Efficient Asynchronous Corner Tracker for Event Cameras.,3DV
Structure-Aware Shape Synthesis.,3DV
RecResNet - A Recurrent Residual CNN Architecture for Disparity Map Enhancement.,3DV
Learning to Reconstruct Texture-Less Deformable Surfaces from a Single View.,3DV
Camera Orientation Estimation in Natural Scenes Using Semantic Cues.,3DV
Analyzing Body Fat from Depth Images.,3DV
Progressive Large-Scale Structure-from-Motion with Orthogonal MSTs.,3DV
FEATS - Synthetic Feature Tracks for Structure from Motion Evaluation.,3DV
3D Head Pose Estimation Using Tensor Decomposition and Non-linear Manifold Modeling.,3DV
Learning to Align Images Using Weak Geometric Supervision.,3DV
Accurate Sparse Feature Regression Forest Learning for Real-Time Camera Relocalization.,3DV
EOE - Expected Overlap Estimation over Unstructured Point Cloud Data.,3DV
Robust Fitting of Subdivision Surfaces for Smooth Shape Analysis.,3DV
Human-Centric Scene Understanding from Single View 360 Video.,3DV
Parsing Geometry Using Structure-Aware Shape Templates.,3DV
TwinFusion - High Framerate Non-rigid Fusion through Fast Correspondence Tracking.,3DV
Survey of Higher Order Rigid Body Motion Interpolation Methods for Keyframe Animation and Continuous-Time Trajectory Estimation.,3DV
Self Functional Maps.,3DV
Detail Preserving Depth Estimation from a Single Image Using Attention Guided Networks.,3DV
Multi-scale CNN Stereo and Pattern Removal Technique for Underwater Active Stereo System.,3DV
Sparse and Dense Data with CNNs - Depth Completion and Semantic Segmentation.,3DV
Multi-planar Monocular Reconstruction of Manhattan Indoor Scenes.,3DV
Patch-Based Non-rigid 3D Reconstruction from a Single Depth Stream.,3DV
Deep Learning Parametrization for B-Spline Curve Approximation.,3DV
Cross-Domain Image-Based 3D Shape Retrieval by View Sequence Learning.,3DV
Multi-view Inpainting for RGB-D Sequence.,3DV
Learning Material-Aware Local Descriptors for 3D Shapes.,3DV
Learning a Hierarchical Latent-Variable Model of 3D Shapes.,3DV
Logistic Regression of Point Matches for Accurate Transformation Estimation.,3DV
Reconstruction of Interior Walls from Point Cloud Data with Min-Hashed J-Linkage.,3DV
DeepHPS - End-to-end Estimation of 3D Hand Pose and Shape by Learning from Synthetic Depth.,3DV
Fusion++ - Volumetric Object-Level SLAM.,3DV
Single-Shot Multi-person 3D Pose Estimation from Monocular RGB.,3DV
Structured Adversarial Training for Unsupervised Monocular Depth Estimation.,3DV
Four- and Seven-Point Relative Camera Pose from Oriented Features.,3DV
Joint Alignment of Multiple Generalized Point Sets with Anisotropic Positional Uncertainty Based on Expectation Maximization.,3DV
SeeThrough - Finding Objects in Heavily Occluded Indoor Scene Images.,3DV
ESPReSSo - Efficient Slanted PatchMatch for Real-Time Spacetime Stereo.,3DV
Calibrating Light-Field Cameras Using Plenoptic Disc Features.,3DV
Neural Body Fitting - Unifying Deep Learning and Model Based Human Pose and Shape Estimation.,3DV
Residual MeshNet - Learning to Deform Meshes for Single-View 3D Reconstruction.,3DV
Iterative Global Similarity Points - A Robust Coarse-to-Fine Integration Solution for Pairwise 3D Point Cloud Registration.,3DV
Surface Light Field Fusion.,3DV
Unsupervised Depth Estimation from Light Field Using a Convolutional Neural Network.,3DV
Unsupervised Adversarial Depth Estimation Using Cycled Generative Networks.,3DV
Learning to Generate Facial Depth Maps.,3DV
Learning Monocular Depth Estimation with Unsupervised Trinocular Assumptions.,3DV
DUGMA - Dynamic Uncertainty-Based Gaussian Mixture Alignment.,3DV
Weakly Supervised Learning of Indoor Geometry by Dual Warping.,3DV
Novel Single View Constraints for Manhattan 3D Line Reconstruction.,3DV
Hybrid Skeleton Driven Surface Registration for Temporally Consistent Volumetric Video.,3DV
A Data-Driven Prior on Facet Orientation for Semantic Mesh Labeling.,3DV
Monocular Depth Estimation via Deep Structured Models with Ordinal Constraints.,3DV
A Multi-resolution Approach for Color Correction of Textured Meshes.,3DV
3DBodyTex - Textured 3D Body Dataset.,3DV
Structured Low-Rank Matrix Factorization for Point-Cloud Denoising.,3DV
Constant Velocity 3D Convolution.,3DV
Joint Representation of Primitive and Non-primitive Objects for 3D Vision.,3DV
An Image-Based Approach for 3D Reconstruction of Urban Scenes Using Architectural Symmetries.,3DV
Semantic Classification of 3D Point Clouds with Multiscale Spherical Neighborhoods.,3DV
Rethinking Pose in 3D - Multi-stage Refinement and Recovery for Markerless Motion Capture.,3DV
The Double Sphere Camera Model.,3DV
Plane-Based Optimization of Geometry and Texture for RGB-D Reconstruction of Indoor Scenes.,3DV
Joint Material and Illumination Estimation from Photo Sets in the Wild.,3DV
MVDepthNet - Real-Time Multiview Depth Estimation Neural Network.,3DV
Adversarial Semantic Scene Completion from a Single Depth Image.,3DV
Learning to Estimate Indoor Lighting from 3D Objects.,3DV
Multi-scale Direct Sparse Visual Odometry for Large-Scale Natural Environment.,3DV
DSR - Direct Self-Rectification for Uncalibrated Dual-Lens Cameras.,3DV
3DTNet - Learning Local Features Using 2D and 3D Cues.,3DV
SegmentedFusion - 3D Human Body Reconstruction Using Stitched Bounding Boxes.,3DV
PCN - Point Completion Network.,3DV
Keep it Unreal - Bridging the Realism Gap for 2.5D Recognition with Geometry Priors Only.,3DV
Efficient Convolutions for Real-Time Semantic Segmentation of 3D Point Clouds.,3DV
UnrealStereo - Controlling Hazardous Factors to Analyze Stereo Vision.,3DV
Fine-Level Semantic Labeling of Large-Scale 3D Model by Active Learning.,3DV
A 3D Coarse-to-Fine Framework for Volumetric Medical Image Segmentation.,3DV
Generative Adversarial Frontal View to Bird View Synthesis.,3DV
2D Image-Based 3D Scene Retrieval.,3DOR
Automatic Extraction of Complex 3D Structures Application to the Inner Ear Segmentation from Cone Beam CT Digital Volumes.,3DOR
Recognition of Geometric Patterns Over 3D Models.,3DOR
Experimental Similarity Assessment for a Collection of Fragmented Artifacts.,3DOR
Microshapes - Efficient Querying of 3D Object Collections based on Local Shape.,3DOR
Protein Shape Retrieval.,3DOR
Geodesic-based 3D Shape Retrieval Using Sparse Autoencoders.,3DOR
Non-rigid 3D Model Classification Using 3D Hahn Moment Convolutional Neural Networks.,3DOR
Person Re-Identification from Depth Cameras using Skeleton and 3D Face Data.,3DOR
RGB-D Object-to-CAD Retrieval.,3DOR
Completion of Cultural Heritage Objects with Rotational Symmetry.,3DOR
Edge-based LBP Description of Surfaces with Colorimetric Patterns.,3DOR
Retrieval of Gray Patterns Depicted on 3D Models.,3DOR
Performing Image-like Convolution on Triangular Meshes.,3DOR
2D Scene Sketch-Based 3D Scene Retrieval.,3DOR
A Centralized SDN Architecture for the 5G Cellular Network.,5G World Forum
Linear GFDM - A Low Out-of-band Emission Configuration for 5G Air Interface.,5G World Forum
Energy-Efficient Downlink Power Control in mmWave Cell-Free and User-Centric Massive MIMO.,5G World Forum
Millimeter Wave Massive MIMO with Alamouti Code and Imperfect Channel State Information.,5G World Forum
A Comparison of Scheduling Algorithms for Wireless Access plus X-Haul.,5G World Forum
The Capacity Effects of Relays in Residential 5G Networks.,5G World Forum
Capacity Estimation for Self-Backhaul in mmWave Networks.,5G World Forum
The City of L&apos;Aquila as a Living Lab - the INCIPICT Project and the 5G Trial.,5G World Forum
Sparse Code Multiple Access applied in the Generalized Frequency Division Multiplexing.,5G World Forum
DSP enabled Fiber-Wireless IFoF/mmWave link for 5G Analog Mobile Fronthaul.,5G World Forum
Packaged High Power Frond-End Module for Broadband 24GHz &amp; 28GHz 5G solutions.,5G World Forum
A Random Access Scheme for Large Scale 5G/IoT Applications.,5G World Forum
Secondary User Access for IoT Applications in the FM Radio Band using FS-FBMC.,5G World Forum
Modeling of radio link budget with beamforming antennas for evaluation of 5G systems.,5G World Forum
Evaluation of Tomlinson-Harashima Precoding for 5G Massive MU-MIMO.,5G World Forum
Massive Machine Type Communications over 5G using Lean Protocols and Edge Proxies.,5G World Forum
Channel Analytics for V2X Communication.,5G World Forum
CHRONOS - A Cloud based Hybrid RF-Optical Network Over Synchronous Links.,5G World Forum
URLLC Design for Real-Time Control in Wireless Control Systems.,5G World Forum
Dynamic QoS Allocation for Real-Time Wireless Control in Tactile Internet.,5G World Forum
A Low-Complexity Method for Evaluating the Distance Spectrum of Polar Codes.,5G World Forum
On The Advanced Services That 5G May Provide To IoT Applications.,5G World Forum
A 5G Radio-Light SDN Architecture for Wireless and Mobile Network Access in Buildings.,5G World Forum
Reducing Inequalities with 5G Internet Light Network Slice.,5G World Forum
Towards Low Latency in 5G HetNets - A Bayesian Cell Selection / User Association Approach.,5G World Forum
Learning-Based Resource Allocation for Data-Intensive and Immersive Tactile Applications.,5G World Forum
A Hexagonal Grid Based Human Blockage Model for the 5G Low Terahertz Band Communications.,5G World Forum
Efficient Multirate Filter Bank Generation with Full Spectral Utilization.,5G World Forum
A Network Slice Resource Allocation and Optimization Model for End-to-End Mobile Networks.,5G World Forum
Creating Tailored and Adaptive Network Services with the Open Orchestration C-RAN Framework.,5G World Forum
Combined Channel Gain and QoS-Based Access-Aware Cell Selection in LTE-Advanced HetNets.,5G World Forum
Downlink Performance of MRT-BD in Multiuser Massive MIMO with Low Resolution ADCs.,5G World Forum
High Order QAM Performance Under Phase and Amplitude Distortions.,5G World Forum
5G NR Coverage, Performance and Beam Management Demonstrated in an Outdoor Urban Environment at 28 GHz.,5G World Forum
5G NR PDCCH - Design and Performance.,5G World Forum
5G-based Converged Electric Power Grid and ICT Infrastructure.,5G World Forum
Interference Mitigation via Beam Range Biasing for 5G mmWave Coexistence with Incumbents.,5G World Forum
System Capacity and Convergence Rate Evaluation for Downlink Power Control in 5G MDMA Cellular Systems.,5G World Forum
Cellular and WiFi Co-design for 5G User Equipment.,5G World Forum
Blind Carrier Detection for Signals with Unknown Modulation.,5G World Forum
Using Sequence to Sequence Learning for Digital BPSK and QPSK Demodulation.,5G World Forum
Effects of Service Function Relocation on Application-level Delay in Multi-access Edge Computing.,5G World Forum
Experiment - Investigating Feasibility of Coexistence of LTE-U with a Rotating Radar in CBRS Bands.,5G World Forum
Predicting Channel Transition for MU-MIMO Beamforming.,5G World Forum
Physical Uplink Control Channel Design for 5G New Radio.,5G World Forum
Control Plane Fault Tolerance for Resilient Software-Defined Networking based Critical Infrastructure Communications.,5G World Forum
SDN/NFV, Machine Learning, and Big Data Driven Network Slicing for 5G.,5G World Forum
An Efficient Limited Feedback for Multi-panel based 2D Antenna Array.,5G World Forum
Local Area Data Network for 5G System Architecture.,5G World Forum
Initial Study on the Architecture of Field Observation in 5G Era.,5G World Forum
5G Privacy - Scenarios and Solutions.,5G World Forum
Addressing the 5G Cell Switch-off Problem with a Multi-objective Cellular Genetic Algorithm.,5G World Forum
Predictive Autoscaling Orchestration for Cloud-native Telecom Microservices.,5G World Forum
Cognitive Neural Network Delay Predictor for High Speed Mobility in 5G C-RAN Cellular Networks.,5G World Forum
Long distance and high bandwidth wireless link tests for a 39 GHz to 28 GHz 5G low-cost repeater.,5G World Forum
User Localization Enabled Ultra-dense Network Testbed.,5G World Forum
Application of Quasi Orthogonal Short Sequence Families in Pattern Division Multiple Access - a Non Orthogonal Multiple Access Technique.,5G World Forum
Optimal Frequency Hopping Patterns for FH-SCMA.,5G World Forum
5G-CORNET - Platform as a Service.,5G World Forum
A Software Defined Device Provisioning Framework Facilitating Scalability in Internet of Things.,5G World Forum
5G-NR Bandwidth Efficient Modulation Options for Efficient Link Operation that are Compatible with mmW Transistor Nonlinearities.,5G World Forum
5G New-Radio Transmitter Exceeding 40% Modulated Efficiency.,5G World Forum
Uplink Dynamic Point Blanking Coordinated Multipoint Scheduler for IoT Integration in 5G Networks.,5G World Forum
Modeling and Analysis of Dynamic Pilot Scheduling scheme for 5G Ultra-Dense Network.,5G World Forum
Improvements in LTE-Advanced Time Series Prediction with Dimensionality Reduction Algorithms.,5G World Forum
Tomorrow&apos;s Backhaul - Comparative Analysis of Backhaul Cost for Policy Decisions.,5G World Forum
QoE-Driven Integrated Heterogeneous Traffic Resource Allocation Based on Cooperative Learning for 5G Cognitive Radio Networks.,5G World Forum
EIRP, TRP, Partial TRP and Radiated Immunity For 5G millimeter Wave Device Compliance.,5G World Forum
Developing a Cloud Computing Data Center Virtual Machine Consolidation Based on Multi-objective Hybrid Fruit-fly Cuckoo Search Algorithm.,5G World Forum
Evaluating Power Density for 5G Applications.,5G World Forum
An Overview of Proactive Forensic Solutions and its Applicability to 5G.,5G World Forum
Design and Implementation of a Sustainable IOT Enabled Greenhouse Prototype.,5G World Forum
Towards a taxonomy of differentiated service classes in the 5G era.,5G World Forum
Using Biologically-Inspired Foraging Approach for Spectrum Reconfiguration in Distributed Cognitive Radio Network.,5G World Forum
Feasibility and Challenges of Over-The-Air Testing for 5G Millimeter Wave Devices.,5G World Forum
Engineering the 5G Environment.,5G World Forum
Optimizing Over-The-Air Virtual Reality Broadcast Transmissions with Low-Latency Feedback.,5G World Forum
A Reconfigurable Architecture for Packet Based 5G Transport Networks.,5G World Forum
TeFENS - Testbed For Experimenting Next-Generation-Network Security.,5G World Forum
Deploying ICN in 3GPP&apos;s 5G NextGen Core Architecture.,5G World Forum
A Vision for the Next Generation Platform-as-a-Service.,5G World Forum
Software Defined Networking in Next Generation Mobile Backhauls - A Survey.,5G World Forum
Adaptive Multiplicity Codes based PIR Protocol for Multi-Cloud Plateform Services.,5G World Forum
5G New Radio Physical Random Access Preamble Design.,5G World Forum
Adaptive Hybrid Beamforming with Massive Phased Arrays in Macro-Cellular Networks.,5G World Forum
Multipath Propagation Analysis of 5G Systems at Higher Frequencies in Courtyard (Small Cell) Environment.,5G World Forum
A Semi-Blind Channel Estimation Algorithm for One-bit Massive MIMO Systems.,5G World Forum
An Activity Analysis Model for Enhancing User Experiences in Affect Aware Systems.,5G World Forum
On Improvement of Channel Estimation for the Uplink of Large Scale MU-MIMO using DMRS.,5G World Forum
First Commercial Hybrid Massive MIMO System for Sub-6Hz Bands.,5G World Forum
On the Ultra-Dense Small Cell Deployment for 5G Networks.,5G World Forum
Re-Factored Operational Support Systems for the Next Generation Platform-as-a-Service (NGPaaS).,5G World Forum
Downlink Scheduling and Resource Allocation for 5G MIMO Multicarrier Systems.,5G World Forum
Index Modulation with PAPR and Beamforming for 5G MIMO-OFDM.,5G World Forum
Cost Comparisons of Backhaul Transport Technologies for 5G Fixed Wireless Access.,5G World Forum
Interference Mitigation Methods for Unmanned Aerial Vehicles Served by Cellular Networks.,5G World Forum
A Hybrid Mesh-Ring Topology for Bluetooth Networks.,5G World Forum
Performance of Universal Filtered Multicarrier Channel Estimation with Different Pilots arrangements.,5G World Forum
Using Non-Orthogonal Multiplexing for In-Band Full-Duplex Backhaul for 5G Broadcasting.,5G World Forum
A Miniaturized Dielectric-Resonator Phased Antenna Array with 3D-Coverage for 5G Mobile Terminals.,5G World Forum
My Data - A Framework for Transfer of User Data Using NS2 Simulator.,ICIS
A New Algorithm to Compute Single Source Shortest Path in a Real Edge Weighted Graph to Optimize Time Complexity.,ICIS
Research on Satellite Navigation Signal Analysis and Accelerate Optimization Algorithm.,ICIS
A Learning-Based Bug Predicition Method for Object-Oriented Systems.,ICIS
Coverage Optimization of Wireless Sensor Networks with Normal Distribution.,ICIS
Proposing an Adaptive E-learning System Using Learners&apos; Knowledge in Simulating Medical Module.,ICIS
Smart Self Position Aligning Chair for a Modern Conference Room.,ICIS
Development of a GPU-Based Human Emotion Recognition Robot Eye for Service Robot by Using Convolutional Neural Network.,ICIS
Hybrid Intrusion Detection System using K-means and K-Nearest Neighbors Algorithms.,ICIS
SBC - A New Strategy for Multiclass Lung Cancer Classification Based on Tumour Structural Information and Microarray Data.,ICIS
Parametric Representation of Voiced Speech Phoneme using Multicomponent AM Signal Model.,ICIS
Segmentation of Heterogeneous Documents into Homogeneous Components using Morphological Operations.,ICIS
Visual Servoing in a Prioritized Constraint-based Torque Control Framework.,ICIS
Concurrent Software Testing Method Based on CSP and PAT.,ICIS
Refined Fluent Builder in Java.,ICIS
Robotic Vision Inspection of Complex Joints for Automatic Welding.,ICIS
Identify Key Factors for Career Choice by Using TOPSIS and Fuzzy Cognitive Map.,ICIS
Coherence based Dual Microphone Source Separation in Low SNR Noisy Environments.,ICIS
Trademark Image Retrieval System Based on SIFT Algorithm.,ICIS
Measuring the Correlation of Personal Identity Documents in Structured Format.,ICIS
Matrix Operation and Its Application in Computer Engineering.,ICIS
Reverse-Learning Particle Swarm Optimization Algorithm Based on Niching Technology.,ICIS
A Fast and Simple Model in Practice for Ranking.,ICIS
Assessing the Importance of Nodes in the Social Network Based on Clustering Coefficient.,ICIS
Speech Recognition of Confusable Word Based on Ideal Distance Matrix.,ICIS
An Improved Artificial Fish Swarm Algorithm and its Application.,ICIS
Microblog Label Recommendation Based on Matrix Decomposition Model.,ICIS
A Multicriteria Analysis Approach for Benchmarking Open Innovation Practices of IT Organizations.,ICIS
The Research of Several Situations About Memory Accessing on Non-Uniform Memory Access Architecture.,ICIS
Emotion Recognition in Elderly Based on SpO2 and Pulse Rate Signals Using Support Vector Machine.,ICIS
Construction on Framework of Rumor Detection and Warning System Based on Web Mining Technology.,ICIS
Traffic Adaptive Hybrid MAC with QoS Driven Energy Efficiency for WSNs Through Joint Dynamic Scheduling Mode.,ICIS
The Implementation of Winnowing Algorithm for Plagiarism Detection in Moodle-based E-learning.,ICIS
Tomato Plant Diseases Classification Using Statistical Texture Feature and Color Feature.,ICIS
Human Identification System Based on Statistical Gait Features.,ICIS
3D Model Dynamic Perforation Simulation Based on Game Engine.,ICIS
Game Based Optical Experiment Simulation.,ICIS
Electromagnetism Experiment Simulation Based on Game Engine.,ICIS
Analysis of Hot News Based on Big Data.,ICIS
Chemistry Experiment Simulation based on Game Engine.,ICIS
Flight Safety Analysis with Multi-information&apos;s Dynamic Perception and Synthesis.,ICIS
Income Based Food List Recommendation for Rural People Using Fuzzy Logic.,ICIS
Application of Ant Colony Algorithm in Finding Shortest Paths in Mobile Games.,ICIS
A Trust Model for Lightweight Semantic Annotation of Sensor Data in Pervasive Environment.,ICIS
Bridging the Communication Gap - With Real Time Sign Language Translation.,ICIS
Advertising Email Management Using Multi-Level Reputation System.,ICIS
Stacked Microstrip Array Antenna with Fractal Patches for Satellite Applications.,ICIS
Image-based Attention Level Estimation of Interaction Scene by Head Pose and Gaze Information.,ICIS
Preference Based Recommendation System for Apparel E-Commerce Sites.,ICIS
A Triggered Delay-based Approach against Cache Privacy Attack in NDN.,ICIS
Level-wise Segment Parser for Semantic Role Labelling for Myanmar Text.,ICIS
An Analysis of Myanmar Inflectional Morphology Using Finite-state Method.,ICIS
A Multi-label Image Classification Algorithm Based on Attention Model.,ICIS
Image Classification Based on SIFT and SVM.,ICIS
The Rental Right Policy Impact on Young People Rent and Purchase Intention.,ICIS
Research on the Business Process Improvement and Reengineering of Multimedia Audiovisual in Colleges.,ICIS
Research on the Business Process Improvement and Reengineering of Multimedia Audio-visual in Colleges.,ICIS
People Counting System with C-Deep Feature in Dense Crowd Views.,ICIS
Design of Audio system for the 4K-UHD Studio of Communication University of China.,ICIS
Application of AES and RSA Hybrid Algorithm in E-mail.,ICIS
New Words Discovery Method Based On Word Segmentation Result.,ICIS
Film and TV Actors Recommendation Based on SALSA Algorithm.,ICIS
Research on Feature Dimensionality Reduction in Content Based Public Cultural Video Retrieval.,ICIS
The Design and Implementation of Script Authoring Assistant System of Film and Television Big Data.,ICIS
Improved Stacking Model Fusion Based on Weak Classifier and Word2vec.,ICIS
Analysis of Ultra HD Technology Development According to Human Visual System.,ICIS
Relation Extraction Based on Deep Learning.,ICIS
Skin Lesion Segmentation Using Multiple Density Clustering Algorithm MDCUT And Region Growing.,ICIS
Temporal Convolutional Neural Network for Gesture Recognition.,ICIS
Research and Implementation of Big Data System of Social Media.,ICIS
Design of Polymorphic Real-Time Computational Model for UAV Application.,ICIS
Fully-Convolutional Siamese Networks for Football Player Tracking.,ICIS
An Improved Prorank Algorithm for Detection of Overlapping Protein Complexes using Protein Interaction and Gene Expression Datasets in Yeast.,ICIS
An Evaluation Algorithm for the Complexity of Distributed 3D Rendering.,ICIS
Color Image Enhancement with Preservation of Gamut Range.,ICIS
A Novel Approach to Define and Manage Security Indicators for the Fulfillment of Agreed Assurance Levels in Clouds.,ICIS
Facial Expression Recognition Using Facial Landmarks and Random Forest Classifier.,ICIS
Automatic Categorization of Traditional Clothing Using Convolutional Neural Network.,ICIS
Skeleton-based Gait Index Estimation with LSTMs.,ICIS
New Model for the Multiple Vehicle Path Planning Problem and GA-based Solutions.,ICIS
Pricing Models for Crowdsourcing Tasks Based on Geographic Information.,ICIS
Enhanced Ant Colony Optimization with Local Search.,ICIS
Research and Optimization of Massive Music Data Access Based on HDFS.,ICIS
Feature-less Stitching of Cylindrical Tunnel.,ICIS
TheArchitect - A Serverless-Microservices Based High-level Architecture Generation Tool.,ICIS
Facial Expression Recognition Using Adaptive Neuro-fuzzy Inference Systems.,ICIS
